img_id,img_name,img_ext,img_dir,img_shape,img_size,img_mean,img_std,dtype
d953fe03e1d0,d953fe03e1d0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",574278,152.05076217651367,43.47692075457386,uint8
d9706b0903b2,d9706b0903b2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",632950,117.42152786254883,52.612015684615365,uint8
d9547a630fab,d9547a630fab.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",712452,153.06649907430014,51.25446605666251,uint8
d99c369d0cc1,d99c369d0cc1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",627014,142.07317352294922,49.14112447213168,uint8
da1fd9af4797,da1fd9af4797.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",628504,156.72540918986002,39.20204589361348,uint8
d9849a83147e,d9849a83147e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",653732,128.64490381876627,49.87402576327462,uint8
da074bed3b0c,da074bed3b0c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",598416,142.53244400024414,42.417577880255045,uint8
d9b596726de5,d9b596726de5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",621258,147.52455139160156,53.96437011053462,uint8
d9f298c0e6f6,d9f298c0e6f6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",626512,166.0605494181315,38.771431503168806,uint8
d9d83b3eab9e,d9d83b3eab9e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",595670,162.07291539510092,36.45534825157229,uint8
d9beb1ae4d77,d9beb1ae4d77.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",553368,132.75766118367514,49.30645138983285,uint8
da15a6f7c432,da15a6f7c432.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",660906,127.59754308064778,55.53167651598087,uint8
d9bd13629da6,d9bd13629da6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",613320,176.54875564575195,38.596199508747034,uint8
d9e32b1241f1,d9e32b1241f1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",636802,146.93609364827475,41.12514850925234,uint8
d99847079d51,d99847079d51.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",687406,138.6392033894857,54.52590386095419,uint8
d988061d3b4d,d988061d3b4d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",598232,146.1902198791504,39.57734224280068,uint8
da054a47370e,da054a47370e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",633416,139.15188471476236,58.19344957273223,uint8
d9808586aef2,d9808586aef2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",661766,148.02641169230142,48.48613412865503,uint8
da0652cfd251,da0652cfd251.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",690644,131.3968849182129,57.41868673485506,uint8
d97afef59784,d97afef59784.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",695538,144.8527971903483,54.07743066631512,uint8
d9ed68ebfeb7,d9ed68ebfeb7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",563316,141.8345832824707,53.042866317211534,uint8
d996820dc49d,d996820dc49d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",580502,132.77980931599936,49.09530624464821,uint8
d9c4bd419876,d9c4bd419876.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",610326,141.72403971354166,55.01134230667982,uint8
d9c94dab6cb6,d9c94dab6cb6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",585692,171.50226593017578,37.774176966389604,uint8
d9c34fe405b7,d9c34fe405b7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",605898,139.8486124674479,52.94871549799466,uint8
d97de69b8cfe,d97de69b8cfe.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",644844,164.48879114786783,42.35894361956985,uint8
d9501655d523,d9501655d523.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",672054,128.89117304484049,53.05419088840643,uint8
da1c6d6657e9,da1c6d6657e9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",623542,148.62312698364258,49.51009059888525,uint8
d9570d2d22cd,d9570d2d22cd.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",627660,164.91572189331055,40.192698269657974,uint8
da254bd94671,da254bd94671.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",685130,128.50713984171549,55.43710598707516,uint8
db8391d91d8d,db8391d91d8d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",646496,149.5081469217936,49.305484168571226,uint8
da3957561482,da3957561482.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",588722,152.55686950683594,40.64008275214128,uint8
da4073f47fd1,da4073f47fd1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",548348,139.56846491495767,42.072194791080896,uint8
da47325f0a06,da47325f0a06.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",610134,149.29628117879233,39.53457075207598,uint8
da2e4c44f7bc,da2e4c44f7bc.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",632190,174.05299631754556,39.8269810827315,uint8
da2863316247,da2863316247.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",551818,163.90046819051108,52.57775077241636,uint8
daae7b497b5e,daae7b497b5e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",647178,166.84325663248697,39.19521440499122,uint8
da93e20b7974,da93e20b7974.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",611162,133.53694788614908,52.89225239167034,uint8
db5ac319177c,db5ac319177c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",595778,142.69182205200195,55.44395839436374,uint8
db283b38c09b,db283b38c09b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",625150,133.0083325703939,54.52392825574077,uint8
db8adbc51c82,db8adbc51c82.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",656796,150.60593287150064,51.16818948488545,uint8
da3180fa5201,da3180fa5201.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",594616,115.89573160807292,52.221500734336985,uint8
db20b95a3ab9,db20b95a3ab9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",633272,149.45111338297525,47.200725994145394,uint8
da21c48a3503,da21c48a3503.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",592952,146.83732986450195,44.521674899918736,uint8
db83ee54338e,db83ee54338e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",600392,133.6775805155436,52.28351271475358,uint8
db4621c7226b,db4621c7226b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",603864,173.01527150472006,39.401940817710575,uint8
db83bccea592,db83bccea592.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",650084,135.80694452921549,52.418857106427545,uint8
db04612e2648,db04612e2648.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",597240,126.98995844523112,54.6717611013354,uint8
daab96599c1e,daab96599c1e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",636860,129.10345586140951,48.7293242304595,uint8
db73a602bf72,db73a602bf72.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",607188,164.80988693237305,42.16601405695641,uint8
db37eadc3233,db37eadc3233.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",606630,158.08621215820312,43.789928080897226,uint8
db8431a57b16,db8431a57b16.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",601200,157.9466183980306,50.04545764803111,uint8
db9668e2597c,db9668e2597c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",628108,126.635435740153,54.249623458233856,uint8
da5b8e9d4911,da5b8e9d4911.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",634870,135.043093363444,51.269776804544826,uint8
daa6687cb836,daa6687cb836.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",628408,150.88446935017905,40.56696322426084,uint8
da9507215057,da9507215057.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",621760,144.53691482543945,51.205025520718124,uint8
da5cca9855f5,da5cca9855f5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",597456,137.57135772705078,46.98209079860486,uint8
daf3e98957f8,daf3e98957f8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",650786,156.07931772867838,45.492122741247435,uint8
db565d55c132,db565d55c132.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",673538,161.9814707438151,43.99565880472878,uint8
dacdb93b7159,dacdb93b7159.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",645768,128.4694595336914,56.35766917642026,uint8
daf9eb07acd4,daf9eb07acd4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",656670,159.73723856608072,41.87513788952116,uint8
daef2db6b065,daef2db6b065.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",613384,132.6868464152018,50.25942093091772,uint8
da693ca2093c,da693ca2093c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",578614,130.8817456563314,52.56395990612136,uint8
db9b23899984,db9b23899984.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",563808,160.4820988972982,41.96113195731142,uint8
db047e105270,db047e105270.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",593252,162.03814697265625,38.63426888354511,uint8
da9ee81094ed,da9ee81094ed.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",610544,149.1712875366211,41.5366209690565,uint8
da774b6f9cd1,da774b6f9cd1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",641634,157.9608154296875,50.08298445114023,uint8
db59e2824230,db59e2824230.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",698946,129.876340230306,57.935213233428236,uint8
daf9beac4413,daf9beac4413.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",635146,127.9606335957845,52.85514347181311,uint8
dae67e7f85c9,dae67e7f85c9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",569902,128.43035125732422,53.05999295899257,uint8
daf6b82839ad,daf6b82839ad.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",602214,130.50083287556967,52.742695999742864,uint8
daa6a7c443ac,daa6a7c443ac.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",621194,144.66520182291666,46.4441403224574,uint8
da876b636c6c,da876b636c6c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",634896,148.5779571533203,44.704252057628906,uint8
db03a1487798,db03a1487798.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",589002,158.59899393717447,49.589500780423016,uint8
db1003f961aa,db1003f961aa.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",663238,132.61698404947916,54.37448156663539,uint8
dad151b200fe,dad151b200fe.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",646908,146.69404729207358,48.509096156688,uint8
db9b266bf255,db9b266bf255.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",606078,146.2882563273112,42.429520274208066,uint8
dc7cde931faf,dc7cde931faf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",561092,151.74757385253906,39.35653459208134,uint8
dca4bf6a02bf,dca4bf6a02bf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",689956,171.39559682210287,42.81704507909272,uint8
dcbf20d141f8,dcbf20d141f8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",622622,144.8685531616211,40.9107633344605,uint8
dcd2a14a9980,dcd2a14a9980.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",655984,148.2532475789388,51.818956350410936,uint8
dbcac6d3316f,dbcac6d3316f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",571796,135.16913477579752,51.15601577504534,uint8
dbbbdfb26928,dbbbdfb26928.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",594490,162.08825556437174,43.05281232458033,uint8
dbac94b19499,dbac94b19499.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",620090,132.28276570638022,50.24161146621357,uint8
dbb2fab38995,dbb2fab38995.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",674982,144.62422307332358,49.83549422881481,uint8
dbc9e34a960a,dbc9e34a960a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",614500,135.55828857421875,51.58038572335746,uint8
dbca0821ce3c,dbca0821ce3c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",635606,146.17969131469727,49.88964177469092,uint8
dbbf18041c46,dbbf18041c46.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",667466,156.28792444864908,45.679397990464224,uint8
dc67aaaa45bf,dc67aaaa45bf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",329538,180.7225481669108,61.27380406618291,uint8
dc396fcebb9a,dc396fcebb9a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",551644,164.50673548380533,35.48769835908374,uint8
dc0946091ca8,dc0946091ca8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",658156,150.0503832499186,44.57946592292093,uint8
dbe83dc9bf89,dbe83dc9bf89.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",642604,153.57827377319336,44.408373590404565,uint8
dc924e2c3c33,dc924e2c3c33.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",651728,139.48081588745117,54.32852352714677,uint8
dbbf0ed15f05,dbbf0ed15f05.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",579280,160.8171844482422,38.90553832916602,uint8
dc4fe031faaa,dc4fe031faaa.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",659622,171.29494349161783,41.24304831097829,uint8
dbfa27dbccaf,dbfa27dbccaf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616212,138.43333053588867,48.783556227918076,uint8
dc2ad2a52179,dc2ad2a52179.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",636586,130.13431040445963,53.82151252077114,uint8
dc11b8bbe17a,dc11b8bbe17a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",650378,150.49657694498697,54.550159094731875,uint8
dcdc443bdaf3,dcdc443bdaf3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",653314,141.8912811279297,55.597310996683994,uint8
dc4bcc9a2a48,dc4bcc9a2a48.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",636366,131.98372268676758,55.5064305728003,uint8
dcc3cfed279c,dcc3cfed279c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",647512,150.42245737711588,52.773220059535724,uint8
dc416ef542f6,dc416ef542f6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",613900,147.3090082804362,41.34749920414758,uint8
dca0747a4dc7,dca0747a4dc7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",656130,143.84795761108398,51.931182944040025,uint8
dc4e9a6595cc,dc4e9a6595cc.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",606026,142.52712758382162,43.89569625642568,uint8
dcb7174a5ac6,dcb7174a5ac6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",678798,136.57827758789062,53.4559976992516,uint8
dbf5ec194977,dbf5ec194977.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",614538,141.37910079956055,50.50177909090312,uint8
dc03d69afd95,dc03d69afd95.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591834,140.8323516845703,47.140633963090416,uint8
dcdb4b0accad,dcdb4b0accad.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",601136,141.83954111735025,41.81326975500938,uint8
dc7b0e6b2351,dc7b0e6b2351.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",595094,151.2153574625651,42.63621211248926,uint8
dcb79b4b5e38,dcb79b4b5e38.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",677914,129.98943583170572,55.51673041570186,uint8
dcbff7290310,dcbff7290310.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",584380,164.99310684204102,39.012934498275634,uint8
dbb355ee6c9a,dbb355ee6c9a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",638252,121.53240458170573,56.10360393996938,uint8
dcea2cfbc429,dcea2cfbc429.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",609374,151.17520395914713,52.62623493678346,uint8
dcedebedda56,dcedebedda56.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",582730,126.54994710286458,53.80260163623696,uint8
dce8d00c6952,dce8d00c6952.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616838,134.38986333211264,52.070344472247285,uint8
dcacee36fcae,dcacee36fcae.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",701088,147.8259162902832,55.659439067740834,uint8
dce57410ffce,dce57410ffce.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",683222,139.77481969197592,54.72639481404555,uint8
dc21c874a2e6,dc21c874a2e6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",618820,148.3650105794271,49.20430583259291,uint8
dc0b64e2a3a6,dc0b64e2a3a6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",593098,149.60870742797852,50.531158786811915,uint8
dc3cb72e25b3,dc3cb72e25b3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",585054,162.44669087727866,38.929559347083185,uint8
dc6ef56300e8,dc6ef56300e8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",721106,136.81098175048828,53.93335242548751,uint8
dccfd5b60684,dccfd5b60684.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",569704,163.32697296142578,48.59617443541754,uint8
dcf9740e94e2,dcf9740e94e2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",588258,160.27706909179688,41.60563949837954,uint8
dc715fe67a5d,dc715fe67a5d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",651130,165.37889353434244,41.78065981551329,uint8
dcea4e9d6726,dcea4e9d6726.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",650372,146.49098587036133,49.47400689369323,uint8
dd4074e40ae1,dd4074e40ae1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",644440,135.87034861246744,52.74980942732661,uint8
dd50623f3ac9,dd50623f3ac9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",626776,172.89997482299805,39.43399654119054,uint8
dd690b7d9a47,dd690b7d9a47.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",517774,168.38334782918295,52.51745967211589,uint8
dd6fde1021be,dd6fde1021be.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",574704,129.6627311706543,50.27547197862343,uint8
dd04ec755b14,dd04ec755b14.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",620986,157.81477737426758,39.60921247273598,uint8
ddaaf4130b6d,ddaaf4130b6d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",565150,121.33527119954427,47.85307100238853,uint8
dd280e2d2f97,dd280e2d2f97.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",572268,158.1372922261556,39.22000166957437,uint8
dd83f2d82305,dd83f2d82305.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",282820,201.13231150309244,38.962182945825084,uint8
dd7b71edc9ea,dd7b71edc9ea.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",603906,128.78951772054037,49.57463449035656,uint8
ddd16cf0b8d3,ddd16cf0b8d3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",595214,138.13463338216147,50.60102203575236,uint8
ddf5df7d8dcf,ddf5df7d8dcf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",724096,142.98974100748697,55.306092997666035,uint8
de1465efd9a1,de1465efd9a1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",705216,150.25908660888672,58.044563055790086,uint8
de930a512e41,de930a512e41.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",604670,127.9567019144694,49.511161145170334,uint8
dd4a8ba579c0,dd4a8ba579c0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",344882,181.6999168395996,52.76399097090255,uint8
dd9c8c29b282,dd9c8c29b282.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",663354,136.17785517374674,56.10686994998431,uint8
de3db38fefd0,de3db38fefd0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",669550,137.13261032104492,56.48317370281649,uint8
de8eb73595b4,de8eb73595b4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608596,181.33931350708008,41.72259941423368,uint8
de8d86919756,de8d86919756.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",603154,164.00829060872397,40.741540540858715,uint8
dd85fd567e87,dd85fd567e87.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",656348,142.31927617390951,50.73111405096612,uint8
dde91c91a25b,dde91c91a25b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",596730,129.1970100402832,53.97924308324149,uint8
ddd60638ed9a,ddd60638ed9a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",544502,123.35104751586914,50.30165127264022,uint8
de482bb0f3f4,de482bb0f3f4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",595790,152.55267206827799,44.8785695669353,uint8
de44a39861df,de44a39861df.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",665764,140.81792577107748,51.754533406018545,uint8
ddb05d54eb70,ddb05d54eb70.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",634284,153.57206598917642,44.55872104824098,uint8
de73fb03027c,de73fb03027c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",643930,127.7939338684082,50.84075895854076,uint8
dd0976d0177d,dd0976d0177d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",674314,136.09014892578125,51.827364858649005,uint8
ddfef6488acf,ddfef6488acf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",633578,162.59855779012045,44.763022900637395,uint8
dd359ed041b4,dd359ed041b4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",414224,171.71267445882162,51.7701734864385,uint8
dde995c97b01,dde995c97b01.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",674072,139.34736251831055,52.09341334199221,uint8
de30301b669a,de30301b669a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",605986,142.03843434651694,51.80125714846465,uint8
de6a7992bf69,de6a7992bf69.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",648944,140.31459681193033,53.63414293334493,uint8
de150516381b,de150516381b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",563310,136.57815297444662,41.61640862227501,uint8
de3b1e7a576a,de3b1e7a576a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",557938,159.87755839029947,42.48258148261151,uint8
de9884fffaf9,de9884fffaf9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",458322,138.13070933024088,51.647257071760194,uint8
de9cb016df5b,de9cb016df5b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",694316,142.83427810668945,53.906882103868725,uint8
